result	id	features	stage	detail
PASS	fmt/errorf/text	stdlib,interfaces,strings	-	wide=4 exhausted=none depth=fixed
PASS	fmt/errorf/sentinel-classify	stdlib,interfaces,equality,identity,globals,closures	-	wide=2 exhausted=none depth=fixed
PASS	fmt/errorf/vs-errors-new	stdlib,interfaces,equality,strings	-	wide=0 exhausted=none depth=fixed
FAIL	fmt/formatter-box-crosspkg/cross-package	stdlib,strings,methods,defined_type,interfaces,multipackage,imports	frontend-export	native frontend: nativefrontend: native frontend unsupported: type fmtypes.Both implements fmt.Formatter and is boxed into any (var declaration at Corpus/coverage/exec/fmt/formatter-box-crosspkg/main.go:20:14) while the dynamic fmt shim is injected: gc consults Format ahead of error/Stringer for EVERY verb at dynamic fmt sites, and the dyn shim cannot see Formatter at runtime (fmt.State unmodeled) — the boxed value reaching any dyn site would render wrongly, so the export fails closed (audit R1-F2 / assessment A3-S3; key = boxing sites, narrowed 2026-09-01)\nfor the full blocker picture run scripts/lower-diagnose Corpus/coverage/exec/fmt/formatter-box-crosspkg\nexit status 1
FAIL	fmt/formatter-box-generic/generic-body	stdlib,strings,methods,defined_type,interfaces,generics	frontend-export	native frontend: nativefrontend: native frontend unsupported: type parameter T is boxed into any (return value at Corpus/coverage/exec/fmt/formatter-box-generic/main.go:22:36) inside a generic body while the dynamic fmt shim is injected and a fmt.Formatter implementor is declared in the program: whether T's instantiations implement fmt.Formatter is undecidable at this site (types.Implements is false for a type parameter), and an implementor instantiation would reach the Formatter-blind dyn shim — conservative fail-closed HIT (audit BLOCKER-1(c), fix round 2026-09-01)\nfor the full blocker picture run scripts/lower-diagnose Corpus/coverage/exec/fmt/formatter-box-generic\nexit status 1
FAIL	fmt/formatter-box-range/range-assign	stdlib,strings,methods,defined_type,interfaces,slices,range	frontend-export	native frontend: nativefrontend: native frontend unsupported: type main.both implements fmt.Formatter and is boxed into any (range assignment (value) at Corpus/coverage/exec/fmt/formatter-box-range/main.go:23:9) while the dynamic fmt shim is injected: gc consults Format ahead of error/Stringer for EVERY verb at dynamic fmt sites, and the dyn shim cannot see Formatter at runtime (fmt.State unmodeled) — the boxed value reaching any dyn site would render wrongly, so the export fails closed (audit R1-F2 / assessment A3-S3; key = boxing sites, narrowed 2026-09-01)\nfor the full blocker picture run scripts/lower-diagnose Corpus/coverage/exec/fmt/formatter-box-range\nexit status 1
FAIL	fmt/formatter-dyn-hole/dyn-boxed	stdlib,strings,methods,defined_type,interfaces	frontend-export	native frontend: nativefrontend: native frontend unsupported: type main.both implements fmt.Formatter and is boxed into any (var declaration at Corpus/coverage/exec/fmt/formatter-dyn-hole/main.go:35:14) while the dynamic fmt shim is injected: gc consults Format ahead of error/Stringer for EVERY verb at dynamic fmt sites, and the dyn shim cannot see Formatter at runtime (fmt.State unmodeled) — the boxed value reaching any dyn site would render wrongly, so the export fails closed (audit R1-F2 / assessment A3-S3; key = boxing sites, narrowed 2026-09-01)\nfor the full blocker picture run scripts/lower-diagnose Corpus/coverage/exec/fmt/formatter-dyn-hole\nexit status 1
FAIL	fmt/formatter-precedence/over-stringer	stdlib,strings,methods,defined_type	frontend-export	{"message":"frontend-quarantined: fmt.Sprintf verb %v: main.fmtBoth implements fmt.Formatter, which gc consults ahead of error/Stringer and the kind matrix for every verb — outside the modeled subset (fail closed)","schema":"golean-observation-v1","status":"unsupported"}
FAIL	fmt/formatter-precedence/over-kind-matrix	stdlib,strings,methods,defined_type	frontend-export	{"message":"frontend-quarantined: fmt.Sprintf verb %d: main.fmtOnly implements fmt.Formatter, which gc consults ahead of error/Stringer and the kind matrix for every verb — outside the modeled subset (fail closed)","schema":"golean-observation-v1","status":"unsupported"}
FAIL	fmt/formatter-precedence/at-depth	stdlib,strings,structs,methods,defined_type	frontend-export	{"message":"frontend-quarantined: fmt.Sprintf verb %v: main.fmtBoth implements fmt.Formatter, which gc consults ahead of error/Stringer and the kind matrix for every verb — outside the modeled subset (fail closed)","schema":"golean-observation-v1","status":"unsupported"}
PASS	fmt/fprintf-builder/describe-shape	stdlib,strings,methods,interfaces,panic,recover,range	-	wide=10 exhausted=none depth=64 fixed-probes-after=0,0,1
PASS	fmt/fprintf-builder/returns	stdlib,strings,methods,returns	-	wide=3 exhausted=none depth=fixed
PASS	fmt/fprint-writers/builder-single	stdlib,strings,concat	-	wide=2 exhausted=none depth=fixed
PASS	fmt/fprint-writers/buffer-single	stdlib,strings,bytes,multi_result	-	wide=0 exhausted=none depth=fixed
PASS	fmt/fprint-writers/fprintf-buffer-shape	stdlib,strings,bytes,ints	-	wide=10 exhausted=none depth=64 fixed-probes-after=0,0,2
FAIL	fmt/fprint-writers/multi-operand	stdlib,strings	frontend-export	{"message":"frontend-quarantined: fmt.Fprint with 2 operand(s) is outside the modeled subset (modeled: exactly one operand of string kind)","schema":"golean-observation-v1","status":"unsupported"}
FAIL	fmt/fprint-writers/non-string	stdlib,strings,ints	frontend-export	{"message":"frontend-quarantined: fmt.Fprint operand of type int is outside the modeled subset (modeled: string kinds)","schema":"golean-observation-v1","status":"unsupported"}
PASS	fmt/sprintf-dyn/logger-shape	stdlib,strings,variadic,interfaces,methods	-	wide=14 exhausted=none depth=64 fixed-probes-after=4,4,6
PASS	fmt/sprintf-dyn/verb-kinds	stdlib,strings,variadic,ints,bools	-	wide=13 exhausted=none depth=64 fixed-probes-after=2,1,3
PASS	fmt/sprintf-dyn/stringer-error	stdlib,strings,variadic,methods,interfaces,nil	-	wide=7 exhausted=none depth=fixed
PASS	fmt/sprintf-dyn/stringer-panic	stdlib,strings,variadic,methods,panic,recover	-	wide=0 exhausted=none depth=fixed
PASS	fmt/sprintf-dyn/sprint-space-rule	stdlib,strings,variadic	-	wide=14 exhausted=none depth=64 fixed-probes-after=4,4,6
PASS	fmt/sprintf-dyn/sprintln	stdlib,strings,variadic	-	wide=4 exhausted=none depth=fixed
PASS	fmt/sprintf-dyn/sprint-nil	stdlib,strings,variadic,nil	-	wide=0 exhausted=none depth=fixed
FAIL	fmt/sprintf-dyn/unmodeled-kind	stdlib,strings,variadic,floats	frontend-export	{"message":"normalizing frontend-quarantined: golean stdlib shim RUNTIME refusal (fail closed): a modeled member hit a recorded bound at run time — the bound's text is at the shim call site. Unrecoverable BY DESIGN (audit R4-C-3): as a Go panic this was catchable, and user recover() turned refusals into silent wrong answers","schema":"golean-observation-v1","status":"unsupported"}
FAIL	fmt/sprintf-dyn/arity-mismatch	stdlib,strings,variadic	frontend-export	{"message":"normalizing frontend-quarantined: golean stdlib shim RUNTIME refusal (fail closed): a modeled member hit a recorded bound at run time — the bound's text is at the shim call site. Unrecoverable BY DESIGN (audit R4-C-3): as a Go panic this was catchable, and user recover() turned refusals into silent wrong answers","schema":"golean-observation-v1","status":"unsupported"}
PASS	fmt/sprintf-dyn/sprint-fixed-arity	stdlib,strings,variadic	-	wide=2 exhausted=none depth=fixed
PASS	fmt/sprintf-dyn/sprintln-fixed-arity	stdlib,strings,variadic	-	wide=2 exhausted=none depth=fixed
PASS	fmt/sprintf-dyn/slice-int	stdlib,strings,variadic,slices,ints	-	wide=8 exhausted=none depth=fixed
PASS	fmt/sprintf-dyn/slice-string	stdlib,strings,variadic,slices	-	wide=0 exhausted=none depth=fixed
FAIL	fmt/sprintf-dyn/struct-bound	stdlib,strings,variadic,structs	frontend-export	{"message":"normalizing frontend-quarantined: golean stdlib shim RUNTIME refusal (fail closed): a modeled member hit a recorded bound at run time — the bound's text is at the shim call site. Unrecoverable BY DESIGN (audit R4-C-3): as a Go panic this was catchable, and user recover() turned refusals into silent wrong answers","schema":"golean-observation-v1","status":"unsupported"}
FAIL	fmt/sprintf-dyn/trailing-plus	stdlib,strings,variadic	frontend-export	{"message":"normalizing frontend-quarantined: golean stdlib shim RUNTIME refusal (fail closed): a modeled member hit a recorded bound at run time — the bound's text is at the shim call site. Unrecoverable BY DESIGN (audit R4-C-3): as a Go panic this was catchable, and user recover() turned refusals into silent wrong answers","schema":"golean-observation-v1","status":"unsupported"}
PASS	fmt/sprintf-verbs/d-uint	stdlib,strings,ints	-	wide=10 exhausted=none depth=fixed
PASS	fmt/sprintf-verbs/d-int	stdlib,strings,ints	-	wide=10 exhausted=none depth=fixed
PASS	fmt/sprintf-verbs/d-enum	stdlib,strings,ints,methods,defined_type	-	wide=2 exhausted=none depth=fixed
PASS	fmt/sprintf-verbs/x-uint	stdlib,strings,ints,bitwise	-	wide=8 exhausted=none depth=fixed
PASS	fmt/sprintf-verbs/s-string	stdlib,strings	-	wide=0 exhausted=none depth=fixed
PASS	fmt/sprintf-verbs/s-stringer	stdlib,strings,methods,interfaces	-	wide=0 exhausted=none depth=fixed
PASS	fmt/sprintf-verbs/s-stringer-panic	stdlib,strings,methods,interfaces,panic,recover	-	wide=0 exhausted=none depth=fixed
PASS	fmt/sprintf-verbs/v-kinds	stdlib,strings,ints,bools	-	wide=4 exhausted=none depth=fixed
PASS	fmt/sprintf-verbs/v-stringer-panic	stdlib,strings,methods,interfaces,panic,recover	-	wide=0 exhausted=none depth=fixed
PASS	fmt/sprintf-verbs/plusv-ptr-stringer	stdlib,strings,methods,interfaces,pointers,panic,recover	-	wide=0 exhausted=none depth=fixed
PASS	fmt/sprintf-verbs/plusv-nil-ptr	stdlib,strings,methods,interfaces,pointers,nil	-	wide=0 exhausted=none depth=fixed
PASS	fmt/sprintf-verbs/q-bytes	stdlib,strings,slices,bytes	-	wide=4 exhausted=none depth=fixed
PASS	fmt/sprintf-verbs/q-bytes-empty	stdlib,strings,slices,bytes,nil	-	wide=2 exhausted=none depth=fixed
PASS	fmt/sprintf-verbs/percent	stdlib,strings	-	wide=2 exhausted=none depth=fixed
PASS	fmt/sprintf-verbs/literal-only	stdlib,strings	-	wide=0 exhausted=none depth=fixed
PASS	fmt/sprintf-verbs/decision-path	stdlib,strings,ints,if	-	wide=4 exhausted=none depth=fixed
PASS	fmt/sprintf-verbs/eval-order	stdlib,strings,methods,evaluation_order,globals	-	wide=0 exhausted=none depth=fixed
PASS	fmt/sprintf-verbs/s-error	stdlib,strings,interfaces	-	wide=0 exhausted=none depth=fixed
PASS	fmt/sprintf-verbs/s-nil-error	stdlib,strings,interfaces,nil	-	wide=0 exhausted=none depth=fixed
PASS	fmt/sprintf-verbs/v-nil-error	stdlib,strings,interfaces,nil	-	wide=0 exhausted=none depth=fixed
PASS	fmt/sprintf-verbs/x-stringer	stdlib,strings,ints,methods,defined_type	-	wide=2 exhausted=none depth=fixed
PASS	fmt/sprintf-verbs/x-stringer-panic	stdlib,strings,ints,methods,defined_type,panic,recover	-	wide=0 exhausted=none depth=fixed
PASS	fmt/sprintf-verbs/q-stringer	stdlib,strings,slices,bytes,methods,defined_type	-	wide=3 exhausted=none depth=fixed
PASS	fmt/sprintf-verbs/q-stringer-panic	stdlib,strings,slices,bytes,methods,defined_type,panic,recover	-	wide=0 exhausted=none depth=fixed
PASS	fmt/sprintf-verbs/x-error	stdlib,strings,interfaces	-	wide=4 exhausted=none depth=fixed
PASS	fmt/sprintf-verbs/x-nil-error	stdlib,strings,interfaces,nil	-	wide=0 exhausted=none depth=fixed
FAIL	fmt/sprintf-verbs/verb-outside-set	stdlib,strings	frontend-export	{"message":"frontend-quarantined: fmt.Sprintf format \"%T\": verb %T is outside the modeled fmt subset (modeled: %d %x %s %v %+v %q %t %%)","schema":"golean-observation-v1","status":"unsupported"}
FAIL	fmt/sprintf-verbs/nonconst-format	stdlib,strings	frontend-export	{"message":"normalizing frontend-quarantined: fmt.Sprintf with a non-constant format string is outside the modeled subset (the verb/kind pairing is checked at emit time)","schema":"golean-observation-v1","status":"unsupported"}
PASS	fmt/sprintf-verbs/q-string	stdlib,strings	-	wide=5 exhausted=none depth=fixed
PASS	fmt/sprintf-verbs/q-string-empty	stdlib,strings	-	wide=1 exhausted=none depth=fixed
PASS	fmt/sprintf-verbs/t-bool	stdlib,strings,bools	-	wide=0 exhausted=none depth=fixed
PASS	fmt/sprintf-verbs/d-width	stdlib,strings,ints,widths	-	wide=12 exhausted=none depth=64 fixed-probes-after=0,0,2
FAIL	fmt/sprintf-verbs/width-outside-set	stdlib,strings,ints,widths	frontend-export	{"message":"frontend-quarantined: fmt.Sprintf format \"%5x\": width 5 on verb %x is outside the modeled fmt subset (width is modeled for %d only)","schema":"golean-observation-v1","status":"unsupported"}
PASS	fmt/v-composites/v-slice-uint64	stdlib,strings,slices,nil	-	wide=8 exhausted=none depth=fixed
PASS	fmt/v-composites/v-conf-state-shape	stdlib,strings,slices,bools	-	wide=8 exhausted=none depth=fixed
PASS	fmt/v-composites/v-struct	stdlib,strings,structs	-	wide=4 exhausted=none depth=fixed
PASS	fmt/v-composites/plusv-struct	stdlib,strings,structs	-	wide=4 exhausted=none depth=fixed
PASS	fmt/v-composites/v-slice-struct-bytes	stdlib,strings,slices,structs,bytes,nil	-	wide=8 exhausted=none depth=fixed
PASS	fmt/v-composites/plusv-slice-struct	stdlib,strings,slices,structs,bytes,nil	-	wide=8 exhausted=none depth=fixed
PASS	fmt/v-composites/v-stringer-elems	stdlib,strings,slices,methods,defined_type	-	wide=0 exhausted=none depth=fixed
PASS	fmt/v-composites/v-stringer-elem-panic	stdlib,strings,slices,methods,defined_type,panic,recover	-	wide=0 exhausted=none depth=fixed
PASS	fmt/v-composites/plusv-stringer-field	stdlib,strings,structs,methods,defined_type	-	wide=0 exhausted=none depth=fixed
PASS	fmt/v-composites/v-named-slice	stdlib,strings,slices,defined_type	-	wide=4 exhausted=none depth=fixed
PASS	fmt/v-composites/v-nested-struct	stdlib,strings,structs,nested	-	wide=6 exhausted=none depth=fixed
PASS	fmt/v-composites/v-unexported-stringer-field	stdlib,strings,structs,methods,defined_type	-	wide=4 exhausted=none depth=fixed
PASS	fmt/v-composites/v-unexported-subtree-taint	stdlib,strings,structs,methods,defined_type,nested	-	wide=4 exhausted=none depth=fixed
PASS	fmt/v-composites/v-unexported-slice-taint	stdlib,strings,structs,methods,defined_type,slices	-	wide=8 exhausted=none depth=fixed
PASS	fmt/v-composites/emb-stringer-field	stdlib,strings,structs,methods,defined_type,embedding	-	wide=0 exhausted=none depth=fixed
PASS	fmt/v-composites/emb-two-level	stdlib,strings,structs,methods,defined_type,embedding,nested	-	wide=0 exhausted=none depth=fixed
PASS	fmt/v-composites/emb-sticky-over-embed	stdlib,strings,structs,methods,defined_type,embedding,nested	-	wide=2 exhausted=none depth=fixed
PASS	fmt/v-composites/emb-unexported-leaf	stdlib,strings,structs,methods,defined_type,embedding	-	wide=2 exhausted=none depth=fixed
PASS	fmt/v-composites/emb-named-slice-type	stdlib,strings,structs,slices,methods,defined_type,embedding	-	wide=4 exhausted=none depth=fixed
PASS	fmt/v-composites/emb-exported-slice	stdlib,strings,structs,slices,methods,defined_type,embedding	-	wide=0 exhausted=none depth=fixed
PASS	fmt/v-composites/emb-method-at-level	stdlib,strings,structs,methods,defined_type,embedding	-	wide=0 exhausted=none depth=fixed
PASS	fmt/v-composites/emb-mid	stdlib,strings,structs,methods,defined_type,embedding,nested	-	wide=0 exhausted=none depth=fixed
FAIL	fmt/v-composites/emb-formatter-below	stdlib,strings,structs,methods,defined_type,embedding	frontend-export	{"message":"frontend-quarantined: fmt.Sprintf verb %v: main.embFmt implements fmt.Formatter, which gc consults ahead of error/Stringer and the kind matrix for every verb — outside the modeled subset (fail closed)","schema":"golean-observation-v1","status":"unsupported"}
FAIL	fmt/v-composites/v-map-outside	stdlib,strings,maps	frontend-export	{"message":"frontend-quarantined: fmt.Sprintf verb %v over an argument of type map[uint64]bool is outside the modeled verb/kind matrix (format \"%v\"; fail closed — widen with a differential pin first)","schema":"golean-observation-v1","status":"unsupported"}
FAIL	fmt/v-composites/v-ptr-field-outside	stdlib,strings,structs,pointers	frontend-export	{"message":"frontend-quarantined: fmt.Sprintf verb %v: composite leaf of type *int is outside the modeled composite subset (fail closed — widen with a differential pin first)","schema":"golean-observation-v1","status":"unsupported"}
PASS	functions/bare-call-chain/chain	calls,methods,pointers,functions	-	wide=0 exhausted=none depth=fixed
PASS	functions/bare-call-chain/helper	calls,functions,globals	-	wide=0 exhausted=none depth=fixed
PASS	functions/bare-call-chain/func-value	calls,closures,functions,globals	-	wide=0 exhausted=none depth=fixed
PASS	functions/bare-call-chain/multi-result	calls,functions,multi_assign,globals	-	wide=0 exhausted=none depth=fixed
PASS	functions/bare-call-discard-result	functions,calls,multi_result	-	wide=0 exhausted=none depth=fixed
PASS	functions/callchain/base	calls,functions,defer,pointers	-	wide=0 exhausted=none depth=fixed
PASS	functions/callchain/zero	calls,functions,defer,pointers	-	wide=0 exhausted=none depth=fixed
PASS	functions/callchain/neg	calls,functions,defer,pointers	-	wide=0 exhausted=none depth=fixed
PASS	functions/closure-arg-and-capture	functions,closures,calls	-	wide=0 exhausted=none depth=fixed
PASS	functions/closure-block-scope-capture	functions,closures,scoping	-	wide=0 exhausted=none depth=fixed
PASS	functions/closure-captures-named-result	functions,closures,named-results,returns	-	wide=0 exhausted=none depth=fixed
PASS	functions/closure-captures-param	functions,closures,calls	-	wide=0 exhausted=none depth=fixed
PASS	functions/closure-frame-sees-mutation	functions,closures,scoping	-	wide=0 exhausted=none depth=fixed
